question_id,class,subject,chapter,topic,difficulty,question_type,question,option_a,option_b,option_c,option_d,correct_answer,explanation,learning_objective,ncert_reference
d7b721a3-0627-4362-a1a1-a73c9bdd12ce,7,English,Sentence Correction,Sentence Correction,Easy,Case Study,Choose the correct past tense of 'go'.,Goed,Went,Gone,Going,B,Went is the correct past tense of go.,Concept understanding,NCERT Class 7
b9a86d92-813e-4c63-aa4b-847d74a9de5c,7,SST,The Mughal Empire,The Mughal Empire,Hard,Concept MCQ,Which is the largest continent on Earth?,Africa,Asia,Europe,Australia,B,Asia is the largest continent.,Concept understanding,NCERT Class 7
1fd23ac2-4494-4918-9317-83c004894d58,7,SST,Tracing Changes Through Thousand Years,Tracing Changes Through Thousand Years,Easy,Case Study,Who was the founder of the Mughal Empire in India?,Akbar,Babur,Shah Jahan,Aurangzeb,B,Babur founded the Mughal Empire in 1526.,Concept understanding,NCERT Class 7
1949178d-35a9-4ed4-8399-f0dcc70a934f,7,English,Grammar,Grammar,Hard,Concept MCQ,Choose the correct synonym of 'happy'.,Sad,Joyful,Angry,Weak,B,Joyful means feeling or showing happiness.,Concept understanding,NCERT Class 7
6d483867-c069-4379-93f4-d8494abf6b4b,7,Science,Transportation in Animals and Plants,Transportation in Animals and Plants,Hard,Case Study,What is the basic unit of life?,Cell,Tissue,Organ,Atom,A,The cell is the smallest structural and functional unit of life.,Concept understanding,NCERT Class 7
277bcd42-e685-4594-b65f-64e94ab6d349,7,English,Parts of Speech,Parts of Speech,Hard,Concept MCQ,Choose the correct past tense of 'go'.,Goed,Went,Gone,Going,B,Went is the correct past tense of go.,Concept understanding,NCERT Class 7
547a909c-c085-4c61-9a09-56743a6f2857,7,English,Parts of Speech,Parts of Speech,Hard,Assertion Reason,Choose the correct synonym of 'happy'.,Sad,Joyful,Angry,Weak,B,Joyful means feeling or showing happiness.,Concept understanding,NCERT Class 7
fbf2d36d-38f1-4aa0-bb26-7b59118994e3,7,SST,Inside Our Earth,Inside Our Earth,Hard,Application MCQ,Which is the largest continent on Earth?,Africa,Asia,Europe,Australia,B,Asia is the largest continent.,Concept understanding,NCERT Class 7
ab6ba9d0-8439-4d5b-b164-d2cf836d6e09,7,SST,Air,Air,Easy,Assertion Reason,Who was the founder of the Mughal Empire in India?,Akbar,Babur,Shah Jahan,Aurangzeb,B,Babur founded the Mughal Empire in 1526.,Concept understanding,NCERT Class 7
6345b8e3-f24c-4416-a0cb-64400e848eb4,7,Science,Transportation in Animals and Plants,Transportation in Animals and Plants,Hard,Case Study,Which gas do plants use during photosynthesis?,Oxygen,Nitrogen,Carbon dioxide,Hydrogen,C,Plants use carbon dioxide to prepare food during photosynthesis.,Concept understanding,NCERT Class 7
0ed55c11-4956-4a33-a834-8e0eeee33a84,7,Science,Respiration in Organisms,Respiration in Organisms,Medium,Concept MCQ,What is the basic unit of life?,Cell,Tissue,Organ,Atom,A,The cell is the smallest structural and functional unit of life.,Concept understanding,NCERT Class 7
4d6484ec-f739-4d47-b428-76e8ab3e93a6,7,SST,Water,Water,Hard,Case Study,Which is the largest continent on Earth?,Africa,Asia,Europe,Australia,B,Asia is the largest continent.,Concept understanding,NCERT Class 7
969ebdaf-5da8-43df-bdef-a3b6b37d4f18,7,SST,State Government,State Government,Medium,Assertion Reason,Which is the largest continent on Earth?,Africa,Asia,Europe,Australia,B,Asia is the largest continent.,Concept understanding,NCERT Class 7
9c15561e-a079-424f-8f92-5ffea53bd67e,7,English,Grammar,Grammar,Hard,Case Study,Choose the correct past tense of 'go'.,Goed,Went,Gone,Going,B,Went is the correct past tense of go.,Concept understanding,NCERT Class 7
37e0da86-e41f-4f7a-b2b4-5cfb84157f7c,7,Science,Physical and Chemical Changes,Physical and Chemical Changes,Hard,Numerical,Which gas do plants use during photosynthesis?,Oxygen,Nitrogen,Carbon dioxide,Hydrogen,C,Plants use carbon dioxide to prepare food during photosynthesis.,Concept understanding,NCERT Class 7
26bfafb3-533b-43f5-9450-63456113e1fe,7,English,Synonyms and Antonyms,Synonyms and Antonyms,Hard,Case Study,Choose the correct synonym of 'happy'.,Sad,Joyful,Angry,Weak,B,Joyful means feeling or showing happiness.,Concept understanding,NCERT Class 7
0a75eda0-ca59-4d39-ad8b-9b1bed6250c3,7,English,Parts of Speech,Parts of Speech,Easy,Concept MCQ,Choose the correct synonym of 'happy'.,Sad,Joyful,Angry,Weak,B,Joyful means feeling or showing happiness.,Concept understanding,NCERT Class 7
9686a369-38bf-4b8e-a67c-e62a7c22fe21,7,Science,Acids Bases and Salts,Acids Bases and Salts,Medium,Application MCQ,What is the basic unit of life?,Cell,Tissue,Organ,Atom,A,The cell is the smallest structural and functional unit of life.,Concept understanding,NCERT Class 7
9958c3a4-62b3-4c43-81af-a83646954c9a,7,English,Vocabulary,Vocabulary,Hard,Assertion Reason,Choose the correct synonym of 'happy'.,Sad,Joyful,Angry,Weak,B,Joyful means feeling or showing happiness.,Concept understanding,NCERT Class 7
ebf1b466-a3ee-4894-9f40-d2922c5d2ac2,7,Science,Motion and Time,Motion and Time,Medium,Concept MCQ,What is the basic unit of life?,Cell,Tissue,Organ,Atom,A,The cell is the smallest structural and functional unit of life.,Concept understanding,NCERT Class 7
a50e24fa-5813-4b8f-8841-075616c6849d,7,SST,The Mughal Empire,The Mughal Empire,Medium,Assertion Reason,Which is the largest continent on Earth?,Africa,Asia,Europe,Australia,B,Asia is the largest continent.,Concept understanding,NCERT Class 7
3e802c3d-b9c9-4c62-af60-7f486a16eced,7,Science,Acids Bases and Salts,Acids Bases and Salts,Hard,Case Study,Which organ pumps blood in the human body?,Lungs,Brain,Heart,Kidney,C,The heart pumps blood throughout the body.,Concept understanding,NCERT Class 7
5efb4f44-607f-4856-bcd3-e7ed3ecce64c,7,English,Fill in the Blanks,Fill in the Blanks,Easy,Assertion Reason,Choose the correct past tense of 'go'.,Goed,Went,Gone,Going,B,Went is the correct past tense of go.,Concept understanding,NCERT Class 7
591fcc81-2959-49d4-85e6-1d7c43aad00f,7,Science,Motion and Time,Motion and Time,Medium,Numerical,What is the basic unit of life?,Cell,Tissue,Organ,Atom,A,The cell is the smallest structural and functional unit of life.,Concept understanding,NCERT Class 7
c9809810-d2ba-4f9d-99fa-e9db810a0f3a,7,Science,Light,Light,Hard,Case Study,Which gas do plants use during photosynthesis?,Oxygen,Nitrogen,Carbon dioxide,Hydrogen,C,Plants use carbon dioxide to prepare food during photosynthesis.,Concept understanding,NCERT Class 7
ccb1ba60-43bd-4830-89bb-ff1510c1391f,7,Science,Water: A Precious Resource,Water: A Precious Resource,Hard,Case Study,What is the basic unit of life?,Cell,Tissue,Organ,Atom,A,The cell is the smallest structural and functional unit of life.,Concept understanding,NCERT Class 7
4301543f-150f-461f-8fa2-558f375c2da9,7,English,Grammar,Grammar,Easy,Numerical,Choose the correct synonym of 'happy'.,Sad,Joyful,Angry,Weak,B,Joyful means feeling or showing happiness.,Concept understanding,NCERT Class 7
297399d9-4611-4e12-b317-6e9c584f1140,7,SST,State Government,State Government,Hard,Concept MCQ,Which is the largest continent on Earth?,Africa,Asia,Europe,Australia,B,Asia is the largest continent.,Concept understanding,NCERT Class 7
877f0c20-e4a7-425d-8967-2573b4b7e893,7,Science,Nutrition in Animals,Nutrition in Animals,Medium,Concept MCQ,Which organ pumps blood in the human body?,Lungs,Brain,Heart,Kidney,C,The heart pumps blood throughout the body.,Concept understanding,NCERT Class 7
9550305b-6fdf-484f-bd67-1040f541724b,7,Science,Reproduction in Plants,Reproduction in Plants,Hard,Case Study,Which gas do plants use during photosynthesis?,Oxygen,Nitrogen,Carbon dioxide,Hydrogen,C,Plants use carbon dioxide to prepare food during photosynthesis.,Concept understanding,NCERT Class 7
80d35962-299f-4afc-8755-892486470d56,7,SST,Tracing Changes Through Thousand Years,Tracing Changes Through Thousand Years,Easy,Case Study,Who was the founder of the Mughal Empire in India?,Akbar,Babur,Shah Jahan,Aurangzeb,B,Babur founded the Mughal Empire in 1526.,Concept understanding,NCERT Class 7
7921e069-2e76-4b9c-99b4-ed4e3ba50924,7,SST,State Government,State Government,Hard,Numerical,Who was the founder of the Mughal Empire in India?,Akbar,Babur,Shah Jahan,Aurangzeb,B,Babur founded the Mughal Empire in 1526.,Concept understanding,NCERT Class 7
4b1fec93-f011-45ed-ab59-550e453eb8f4,7,English,Parts of Speech,Parts of Speech,Easy,Concept MCQ,Choose the correct synonym of 'happy'.,Sad,Joyful,Angry,Weak,B,Joyful means feeling or showing happiness.,Concept understanding,NCERT Class 7
ff3a3825-a353-445f-a1e1-c6cc9055c169,7,Science,Nutrition in Plants,Nutrition in Plants,Easy,Application MCQ,Which organ pumps blood in the human body?,Lungs,Brain,Heart,Kidney,C,The heart pumps blood throughout the body.,Concept understanding,NCERT Class 7
dcfe4868-6835-452f-85a8-72cf9504dd43,7,Science,Motion and Time,Motion and Time,Easy,Application MCQ,What is the basic unit of life?,Cell,Tissue,Organ,Atom,A,The cell is the smallest structural and functional unit of life.,Concept understanding,NCERT Class 7
3c912ffd-0815-44ee-8a36-6ac52eabcd2c,7,English,Vocabulary,Vocabulary,Medium,Assertion Reason,Choose the correct synonym of 'happy'.,Sad,Joyful,Angry,Weak,B,Joyful means feeling or showing happiness.,Concept understanding,NCERT Class 7
d06e0a4b-1e35-4558-8d5c-0417af00f19f,7,Science,Weather and Climate,Weather and Climate,Hard,Application MCQ,Which gas do plants use during photosynthesis?,Oxygen,Nitrogen,Carbon dioxide,Hydrogen,C,Plants use carbon dioxide to prepare food during photosynthesis.,Concept understanding,NCERT Class 7
f9ff1adf-263f-467a-84cd-d3dcd662a903,7,SST,On Equality,On Equality,Easy,Assertion Reason,Who was the founder of the Mughal Empire in India?,Akbar,Babur,Shah Jahan,Aurangzeb,B,Babur founded the Mughal Empire in 1526.,Concept understanding,NCERT Class 7
00ea7b26-5732-4764-a684-74b8b783d440,7,Science,Nutrition in Plants,Nutrition in Plants,Medium,Case Study,Which organ pumps blood in the human body?,Lungs,Brain,Heart,Kidney,C,The heart pumps blood throughout the body.,Concept understanding,NCERT Class 7
080f1a31-1858-45de-a30e-e27c5389ea9e,7,English,Tenses,Tenses,Medium,Case Study,Choose the correct synonym of 'happy'.,Sad,Joyful,Angry,Weak,B,Joyful means feeling or showing happiness.,Concept understanding,NCERT Class 7
d21cefe5-abdc-4048-bed8-5ba0de6acd35,7,SST,Tracing Changes Through Thousand Years,Tracing Changes Through Thousand Years,Easy,Assertion Reason,Which is the largest continent on Earth?,Africa,Asia,Europe,Australia,B,Asia is the largest continent.,Concept understanding,NCERT Class 7
8cf64970-f243-42f5-acab-d684d363b165,7,SST,New Kings and Kingdoms,New Kings and Kingdoms,Easy,Case Study,Who was the founder of the Mughal Empire in India?,Akbar,Babur,Shah Jahan,Aurangzeb,B,Babur founded the Mughal Empire in 1526.,Concept understanding,NCERT Class 7
bd04a144-5c71-49a6-804f-fe0c2f50a9e2,7,SST,Inside Our Earth,Inside Our Earth,Medium,Case Study,Who was the founder of the Mughal Empire in India?,Akbar,Babur,Shah Jahan,Aurangzeb,B,Babur founded the Mughal Empire in 1526.,Concept understanding,NCERT Class 7
eb60e9ba-2be5-42f2-8e2c-db56b0150571,7,SST,The Mughal Empire,The Mughal Empire,Medium,Application MCQ,Which is the largest continent on Earth?,Africa,Asia,Europe,Australia,B,Asia is the largest continent.,Concept understanding,NCERT Class 7
0b275450-812c-4c15-823b-683b54a3dc5e,7,English,Grammar,Grammar,Easy,Case Study,Choose the correct synonym of 'happy'.,Sad,Joyful,Angry,Weak,B,Joyful means feeling or showing happiness.,Concept understanding,NCERT Class 7
8d76c147-f7ec-41ea-b248-85190ec35708,7,English,Vocabulary,Vocabulary,Hard,Application MCQ,Choose the correct synonym of 'happy'.,Sad,Joyful,Angry,Weak,B,Joyful means feeling or showing happiness.,Concept understanding,NCERT Class 7
2951a972-9728-41e7-a7ac-04f88d5590cc,7,SST,Environment,Environment,Hard,Application MCQ,Who was the founder of the Mughal Empire in India?,Akbar,Babur,Shah Jahan,Aurangzeb,B,Babur founded the Mughal Empire in 1526.,Concept understanding,NCERT Class 7
9e03bd3d-cefc-4e6f-9ea9-9a1b6619b992,7,English,Sentence Correction,Sentence Correction,Medium,Case Study,Choose the correct past tense of 'go'.,Goed,Went,Gone,Going,B,Went is the correct past tense of go.,Concept understanding,NCERT Class 7
6961da30-c32b-42cd-af3b-d4e026d36e72,7,SST,The Mughal Empire,The Mughal Empire,Hard,Concept MCQ,Who was the founder of the Mughal Empire in India?,Akbar,Babur,Shah Jahan,Aurangzeb,B,Babur founded the Mughal Empire in 1526.,Concept understanding,NCERT Class 7
55f03a89-b527-4473-8a78-e7ff2b1002fb,7,SST,On Equality,On Equality,Hard,Concept MCQ,Which is the largest continent on Earth?,Africa,Asia,Europe,Australia,B,Asia is the largest continent.,Concept understanding,NCERT Class 7
73054bc1-bb73-4e2c-b647-b5b33fc52ed3,7,SST,Markets Around Us,Markets Around Us,Easy,Numerical,Who was the founder of the Mughal Empire in India?,Akbar,Babur,Shah Jahan,Aurangzeb,B,Babur founded the Mughal Empire in 1526.,Concept understanding,NCERT Class 7
58c52cad-2723-428d-982a-32fadd24a047,7,SST,State Government,State Government,Hard,Concept MCQ,Which is the largest continent on Earth?,Africa,Asia,Europe,Australia,B,Asia is the largest continent.,Concept understanding,NCERT Class 7
4f3e850c-34e3-4994-b943-ab2628fe85c7,7,SST,Air,Air,Hard,Application MCQ,Which is the largest continent on Earth?,Africa,Asia,Europe,Australia,B,Asia is the largest continent.,Concept understanding,NCERT Class 7
f7e9407a-7be2-4237-bbc1-760e172d971a,7,Science,Physical and Chemical Changes,Physical and Chemical Changes,Hard,Numerical,Which organ pumps blood in the human body?,Lungs,Brain,Heart,Kidney,C,The heart pumps blood throughout the body.,Concept understanding,NCERT Class 7
da673299-2e6b-440d-8f15-b91e98896a40,7,English,Grammar,Grammar,Easy,Case Study,Choose the correct synonym of 'happy'.,Sad,Joyful,Angry,Weak,B,Joyful means feeling or showing happiness.,Concept understanding,NCERT Class 7
a0007065-0ebb-4ff2-b6c6-a8a84a41a244,7,SST,The Mughal Empire,The Mughal Empire,Easy,Case Study,Who was the founder of the Mughal Empire in India?,Akbar,Babur,Shah Jahan,Aurangzeb,B,Babur founded the Mughal Empire in 1526.,Concept understanding,NCERT Class 7
f251c141-6da9-4152-ba7e-98375f15b7c7,7,Science,Acids Bases and Salts,Acids Bases and Salts,Easy,Application MCQ,Which gas do plants use during photosynthesis?,Oxygen,Nitrogen,Carbon dioxide,Hydrogen,C,Plants use carbon dioxide to prepare food during photosynthesis.,Concept understanding,NCERT Class 7
19295794-47b1-434e-9aa3-7e50fc3f4529,7,Science,Physical and Chemical Changes,Physical and Chemical Changes,Hard,Concept MCQ,Which gas do plants use during photosynthesis?,Oxygen,Nitrogen,Carbon dioxide,Hydrogen,C,Plants use carbon dioxide to prepare food during photosynthesis.,Concept understanding,NCERT Class 7
36d46290-9d6a-4c9f-92cf-1cb182bdf2b5,7,Science,Transportation in Animals and Plants,Transportation in Animals and Plants,Medium,Application MCQ,What is the basic unit of life?,Cell,Tissue,Organ,Atom,A,The cell is the smallest structural and functional unit of life.,Concept understanding,NCERT Class 7
85224fb9-9e58-4f9a-a9be-9ee5d9dd8c86,7,SST,Markets Around Us,Markets Around Us,Hard,Application MCQ,Who was the founder of the Mughal Empire in India?,Akbar,Babur,Shah Jahan,Aurangzeb,B,Babur founded the Mughal Empire in 1526.,Concept understanding,NCERT Class 7
a87f8ca2-35d1-4360-9db3-6639e177cbfe,7,English,Tenses,Tenses,Easy,Numerical,Choose the correct synonym of 'happy'.,Sad,Joyful,Angry,Weak,B,Joyful means feeling or showing happiness.,Concept understanding,NCERT Class 7
65c0b331-c76e-4272-946b-7471f6a9678d,7,English,Tenses,Tenses,Easy,Numerical,Choose the correct past tense of 'go'.,Goed,Went,Gone,Going,B,Went is the correct past tense of go.,Concept understanding,NCERT Class 7
f641a7ad-2201-40a3-974e-0bd1616e5b39,7,SST,State Government,State Government,Hard,Concept MCQ,Who was the founder of the Mughal Empire in India?,Akbar,Babur,Shah Jahan,Aurangzeb,B,Babur founded the Mughal Empire in 1526.,Concept understanding,NCERT Class 7
78db9599-e536-484f-815c-145a5376c6fe,7,Science,Acids Bases and Salts,Acids Bases and Salts,Hard,Concept MCQ,Which gas do plants use during photosynthesis?,Oxygen,Nitrogen,Carbon dioxide,Hydrogen,C,Plants use carbon dioxide to prepare food during photosynthesis.,Concept understanding,NCERT Class 7
1eba08ea-e2ab-4876-95d9-0bd7910da655,7,SST,New Kings and Kingdoms,New Kings and Kingdoms,Medium,Concept MCQ,Who was the founder of the Mughal Empire in India?,Akbar,Babur,Shah Jahan,Aurangzeb,B,Babur founded the Mughal Empire in 1526.,Concept understanding,NCERT Class 7
4282cf6a-2145-4ba7-8a66-b9001d2277b4,7,SST,Delhi Sultans,Delhi Sultans,Medium,Application MCQ,Who was the founder of the Mughal Empire in India?,Akbar,Babur,Shah Jahan,Aurangzeb,B,Babur founded the Mughal Empire in 1526.,Concept understanding,NCERT Class 7
e3db842f-f549-4d7f-a01d-d6525dd75df4,7,Science,Nutrition in Plants,Nutrition in Plants,Easy,Numerical,Which organ pumps blood in the human body?,Lungs,Brain,Heart,Kidney,C,The heart pumps blood throughout the body.,Concept understanding,NCERT Class 7
24eddc73-bf22-4ea8-85a2-7ab5337708d4,7,English,Synonyms and Antonyms,Synonyms and Antonyms,Easy,Concept MCQ,Choose the correct synonym of 'happy'.,Sad,Joyful,Angry,Weak,B,Joyful means feeling or showing happiness.,Concept understanding,NCERT Class 7
723be9cc-d6ba-4aba-a2e1-cedc9a08e6a6,7,SST,Role of Government,Role of Government,Easy,Case Study,Who was the founder of the Mughal Empire in India?,Akbar,Babur,Shah Jahan,Aurangzeb,B,Babur founded the Mughal Empire in 1526.,Concept understanding,NCERT Class 7
638e51e1-e4f0-467e-874f-922a9a5dd454,7,Science,Soil,Soil,Easy,Assertion Reason,What is the basic unit of life?,Cell,Tissue,Organ,Atom,A,The cell is the smallest structural and functional unit of life.,Concept understanding,NCERT Class 7
64fd4ca2-c903-4d5c-a73a-500010baf4e9,7,English,Synonyms and Antonyms,Synonyms and Antonyms,Medium,Assertion Reason,Choose the correct past tense of 'go'.,Goed,Went,Gone,Going,B,Went is the correct past tense of go.,Concept understanding,NCERT Class 7
e5c99f6c-d0db-45be-9cf6-92d6a3e6f995,7,Science,Light,Light,Hard,Numerical,Which gas do plants use during photosynthesis?,Oxygen,Nitrogen,Carbon dioxide,Hydrogen,C,Plants use carbon dioxide to prepare food during photosynthesis.,Concept understanding,NCERT Class 7
775b44d4-f1bd-4338-ad2c-3fa19eaa7b8d,7,Science,Reproduction in Plants,Reproduction in Plants,Medium,Concept MCQ,What is the basic unit of life?,Cell,Tissue,Organ,Atom,A,The cell is the smallest structural and functional unit of life.,Concept understanding,NCERT Class 7
85182f4e-bbae-4da2-b560-d69c22851494,7,English,Fill in the Blanks,Fill in the Blanks,Easy,Assertion Reason,Choose the correct past tense of 'go'.,Goed,Went,Gone,Going,B,Went is the correct past tense of go.,Concept understanding,NCERT Class 7
b026c33d-50a0-4ed3-b3b1-4b6323307c1a,7,English,Tenses,Tenses,Medium,Numerical,Choose the correct past tense of 'go'.,Goed,Went,Gone,Going,B,Went is the correct past tense of go.,Concept understanding,NCERT Class 7
879c4f99-e156-4fa8-bc86-9e527d606b05,7,English,Comprehension,Comprehension,Medium,Assertion Reason,Choose the correct past tense of 'go'.,Goed,Went,Gone,Going,B,Went is the correct past tense of go.,Concept understanding,NCERT Class 7
877ab098-637d-4344-b95c-fc8662af7625,7,Science,Respiration in Organisms,Respiration in Organisms,Hard,Application MCQ,Which organ pumps blood in the human body?,Lungs,Brain,Heart,Kidney,C,The heart pumps blood throughout the body.,Concept understanding,NCERT Class 7
8d883299-83b6-412b-82eb-5a1c99a57696,7,Science,Nutrition in Plants,Nutrition in Plants,Hard,Case Study,Which organ pumps blood in the human body?,Lungs,Brain,Heart,Kidney,C,The heart pumps blood throughout the body.,Concept understanding,NCERT Class 7
adb6bcd0-46cb-41bf-887b-bac96f538109,7,English,Grammar,Grammar,Easy,Concept MCQ,Choose the correct past tense of 'go'.,Goed,Went,Gone,Going,B,Went is the correct past tense of go.,Concept understanding,NCERT Class 7
ddeab019-7ea2-4dae-a67c-39be707d6d32,7,SST,State Government,State Government,Easy,Assertion Reason,Which is the largest continent on Earth?,Africa,Asia,Europe,Australia,B,Asia is the largest continent.,Concept understanding,NCERT Class 7
62c84677-3500-4913-b0cf-2d140ed891ee,7,Science,Nutrition in Animals,Nutrition in Animals,Easy,Numerical,Which organ pumps blood in the human body?,Lungs,Brain,Heart,Kidney,C,The heart pumps blood throughout the body.,Concept understanding,NCERT Class 7
69941caa-0ffd-4eae-b206-7a34911839b1,7,Science,Heat,Heat,Easy,Numerical,What is the basic unit of life?,Cell,Tissue,Organ,Atom,A,The cell is the smallest structural and functional unit of life.,Concept understanding,NCERT Class 7
cafb5448-8bce-46a3-8dff-01e54fc472b2,7,Science,Respiration in Organisms,Respiration in Organisms,Hard,Case Study,Which organ pumps blood in the human body?,Lungs,Brain,Heart,Kidney,C,The heart pumps blood throughout the body.,Concept understanding,NCERT Class 7
9281a264-6e82-48ad-a442-c966c0fe159c,7,Science,Respiration in Organisms,Respiration in Organisms,Hard,Numerical,What is the basic unit of life?,Cell,Tissue,Organ,Atom,A,The cell is the smallest structural and functional unit of life.,Concept understanding,NCERT Class 7
a69fbe5b-46d2-4689-9fe5-56d5afe460e0,7,SST,State Government,State Government,Medium,Concept MCQ,Who was the founder of the Mughal Empire in India?,Akbar,Babur,Shah Jahan,Aurangzeb,B,Babur founded the Mughal Empire in 1526.,Concept understanding,NCERT Class 7
6e486ca0-7243-443e-a56e-b172457a3dba,7,Science,Forests: Our Lifeline,Forests: Our Lifeline,Medium,Case Study,Which gas do plants use during photosynthesis?,Oxygen,Nitrogen,Carbon dioxide,Hydrogen,C,Plants use carbon dioxide to prepare food during photosynthesis.,Concept understanding,NCERT Class 7
b678c51f-5138-4f2e-959c-1892162cb0a7,7,Science,Weather and Climate,Weather and Climate,Hard,Assertion Reason,Which gas do plants use during photosynthesis?,Oxygen,Nitrogen,Carbon dioxide,Hydrogen,C,Plants use carbon dioxide to prepare food during photosynthesis.,Concept understanding,NCERT Class 7
ef0d73f4-16ec-412b-bc6b-f3a589e2b6bc,7,SST,The Mughal Empire,The Mughal Empire,Easy,Case Study,Who was the founder of the Mughal Empire in India?,Akbar,Babur,Shah Jahan,Aurangzeb,B,Babur founded the Mughal Empire in 1526.,Concept understanding,NCERT Class 7
b8fffa8a-38c4-4f2b-8459-14a9ffd7aa1c,7,Science,Electric Current and its Effects,Electric Current and its Effects,Hard,Assertion Reason,Which organ pumps blood in the human body?,Lungs,Brain,Heart,Kidney,C,The heart pumps blood throughout the body.,Concept understanding,NCERT Class 7
752bd8e0-e8f8-4f67-a3a5-338977b05e1a,7,English,Sentence Correction,Sentence Correction,Easy,Case Study,Choose the correct past tense of 'go'.,Goed,Went,Gone,Going,B,Went is the correct past tense of go.,Concept understanding,NCERT Class 7
326daf1a-4fff-4d7a-8e2d-8af66c88ab06,7,English,Comprehension,Comprehension,Easy,Concept MCQ,Choose the correct past tense of 'go'.,Goed,Went,Gone,Going,B,Went is the correct past tense of go.,Concept understanding,NCERT Class 7
77807989-b4a5-4fac-ab45-bb5d1b50fd90,7,Science,Nutrition in Animals,Nutrition in Animals,Hard,Application MCQ,Which organ pumps blood in the human body?,Lungs,Brain,Heart,Kidney,C,The heart pumps blood throughout the body.,Concept understanding,NCERT Class 7
a2339fdf-4965-4939-bc4c-0bd0b0b626e8,7,SST,New Kings and Kingdoms,New Kings and Kingdoms,Easy,Case Study,Who was the founder of the Mughal Empire in India?,Akbar,Babur,Shah Jahan,Aurangzeb,B,Babur founded the Mughal Empire in 1526.,Concept understanding,NCERT Class 7
adff4b68-ac6e-4ed1-9ba3-a61281fe218a,7,Science,Physical and Chemical Changes,Physical and Chemical Changes,Hard,Case Study,Which organ pumps blood in the human body?,Lungs,Brain,Heart,Kidney,C,The heart pumps blood throughout the body.,Concept understanding,NCERT Class 7
c76b623d-584f-4d9f-b95c-691569c295b4,7,English,Tenses,Tenses,Medium,Concept MCQ,Choose the correct synonym of 'happy'.,Sad,Joyful,Angry,Weak,B,Joyful means feeling or showing happiness.,Concept understanding,NCERT Class 7
fee9a627-1ec1-4cf4-8ccc-d4647d65534e,7,SST,The Mughal Empire,The Mughal Empire,Hard,Numerical,Which is the largest continent on Earth?,Africa,Asia,Europe,Australia,B,Asia is the largest continent.,Concept understanding,NCERT Class 7
b991c27f-3e77-4b03-b190-dcbe2e589219,7,Science,Transportation in Animals and Plants,Transportation in Animals and Plants,Hard,Case Study,What is the basic unit of life?,Cell,Tissue,Organ,Atom,A,The cell is the smallest structural and functional unit of life.,Concept understanding,NCERT Class 7
a46194c5-d51b-4a59-a695-1efcb3d69eed,7,Science,Motion and Time,Motion and Time,Hard,Case Study,Which gas do plants use during photosynthesis?,Oxygen,Nitrogen,Carbon dioxide,Hydrogen,C,Plants use carbon dioxide to prepare food during photosynthesis.,Concept understanding,NCERT Class 7
edbef8cf-5f14-4c41-8ef2-8737707bc3d7,7,English,Grammar,Grammar,Medium,Case Study,Choose the correct past tense of 'go'.,Goed,Went,Gone,Going,B,Went is the correct past tense of go.,Concept understanding,NCERT Class 7
6e9c49f7-8f80-487c-8d46-cee242cd04d1,7,English,Synonyms and Antonyms,Synonyms and Antonyms,Hard,Case Study,Choose the correct synonym of 'happy'.,Sad,Joyful,Angry,Weak,B,Joyful means feeling or showing happiness.,Concept understanding,NCERT Class 7
9f08edd2-a427-4a99-aa35-6ddd5bafb658,7,English,Parts of Speech,Parts of Speech,Hard,Application MCQ,Choose the correct synonym of 'happy'.,Sad,Joyful,Angry,Weak,B,Joyful means feeling or showing happiness.,Concept understanding,NCERT Class 7
32abab0b-15d4-46b3-bb8f-e6cc9b1b0ffe,7,SST,Role of Government,Role of Government,Easy,Assertion Reason,Which is the largest continent on Earth?,Africa,Asia,Europe,Australia,B,Asia is the largest continent.,Concept understanding,NCERT Class 7
7b4fc2a2-b3e8-4582-9559-9e1979d84b69,7,Science,Motion and Time,Motion and Time,Hard,Concept MCQ,What is the basic unit of life?,Cell,Tissue,Organ,Atom,A,The cell is the smallest structural and functional unit of life.,Concept understanding,NCERT Class 7
a4a4d3bb-f271-4562-b26e-2aec344f50be,7,Science,Respiration in Organisms,Respiration in Organisms,Medium,Case Study,Which organ pumps blood in the human body?,Lungs,Brain,Heart,Kidney,C,The heart pumps blood throughout the body.,Concept understanding,NCERT Class 7
2e8f1784-74f6-4e9f-abe5-4ba34e9f9fdf,7,Science,Nutrition in Animals,Nutrition in Animals,Medium,Case Study,Which organ pumps blood in the human body?,Lungs,Brain,Heart,Kidney,C,The heart pumps blood throughout the body.,Concept understanding,NCERT Class 7
87d3dba9-d5c9-46ff-8e7a-c46466a1665e,7,SST,State Government,State Government,Easy,Case Study,Which is the largest continent on Earth?,Africa,Asia,Europe,Australia,B,Asia is the largest continent.,Concept understanding,NCERT Class 7
9ec4b094-dce0-4db8-8d82-6f5ae2d2f510,7,Science,Nutrition in Plants,Nutrition in Plants,Hard,Application MCQ,What is the basic unit of life?,Cell,Tissue,Organ,Atom,A,The cell is the smallest structural and functional unit of life.,Concept understanding,NCERT Class 7
2bf94f42-cf0a-4069-a7f9-72e10ba4df88,7,Science,Motion and Time,Motion and Time,Hard,Assertion Reason,Which organ pumps blood in the human body?,Lungs,Brain,Heart,Kidney,C,The heart pumps blood throughout the body.,Concept understanding,NCERT Class 7
