question_id,class,subject,chapter,topic,difficulty,question_type,question,option_a,option_b,option_c,option_d,correct_answer,explanation,ncert_reference
SST_C7_937,7,Social Science,From the Rulers to the Ruled,Civics,Medium,MCQ,The right to vote for all citizens above 18 is known as:, Adult voting,  Universal Adult Franchise,  Public choice,  Civil right,b,This is a fundamental pillar of Indian democracy ensuring equality,Exploring Society Ch 10
SST_C7_938,7,Social Science,The Constitution of India,Principles,Medium,MCQ,The word 'Secular' in the Preamble means India:, Has no religion,  Treats all religions equally,  Opposes religion,  Follows one book,b,Secularism in India means the state is neutral in matters of faith,Exploring Society Ch 10
SST_C7_939,7,Social Science,From Barter to Money,Economics,Easy,MCQ,Which material was used for the first coins in India?, Gold,  Silver,  Iron,  Plastic,b,Punch-marked silver coins were the earliest standardized currency in India,Exploring Society Ch 11
SST_C7_940,7,Social Science,Understanding Markets,Trade,Hard,MCQ,A sequence of markets that connects the producer to the consumer is a:, Trade ring,  Market chain,  Shopping line,  Retail circle,b,The market chain involves multiple intermediaries like wholesalers and retailers,Exploring Society Ch 12
SST_C7_941,7,Social Science,Geographical Diversity of India,Hydrology,Medium,MCQ,The largest delta in the world formed in India is the:, Nile Delta,  Sundarban Delta,  Amazon Delta,  Indus Delta,b,The Sundarbans are created by the Ganga and Brahmaputra rivers,Exploring Society Ch 1
SST_C7_942,7,Social Science,Understanding the Weather,Atmosphere,Easy,MCQ,The thin layer of air that surrounds the Earth is the:, Hydrosphere,  Lithosphere,  Atmosphere,  Biosphere,c,The atmosphere protects Earth from extreme temperatures and harmful rays,Exploring Society Ch 2
SST_C7_943,7,Social Science,Rise of Empires,Inscriptions,Medium,MCQ,The messages of Emperor Ashoka were mostly written in which language?, Sanskrit,  Prakrit,  Hindi,  Persian,b,Ashoka used Prakrit to ensure his messages reached the common people,Exploring Society Ch 5
SST_C7_944,7,Social Science,The Age of Reorganisation,History,Hard,MCQ,Which dynasty built the Kailashanatha Temple at Ellora?, Chola,  Rashtrakuta,  Pallava,  Gupta,b,The temple is a masterpiece of rock-cut architecture in Maharashtra,Exploring Society Ch 6
SST_C7_945,7,Social Science,The Constitution of India,Governance,Easy,MCQ,The introductory document to the Indian Constitution is the:, Preface,  Preamble,  Index,  Summary,b,The Preamble outlines the core values and objectives of the nation,Exploring Society Ch 10
ENG_C7_946,7,English,Say the Right Thing,Vocabulary,Medium,MCQ,What is a 'Suffix'?, Added at the start,  Added at the end,  A synonym,  An antonym,b,Suffixes like -ly or -ness are added to roots to change their word class,Poorvi Unit 2
ENG_C7_947,7,English,A Funny Man,Imagery,Easy,MCQ,In the poem; the funny man offered a _____ instead of a rose., Flower,  Bun,  Book,  Hat,b,The humor stems from the man using a currant bun as a smelling flower,Poorvi Unit 2
ENG_C7_948,7,English,Three Days to See,Theme,Hard,MCQ,On her first day of sight; Helen Keller wanted to see:, Museums,  Faces of loved ones,  The ocean,  Movies,b,She emphasized the value of human connection and kindness,Poorvi Unit 1
ENG_C7_949,7,English,Try Again,Moral,Easy,MCQ,What should you do after a failure according to the poem?, Give up,  Try again,  Cry,  Run away,b,Perseverance is the central theme of this motivational poem,Poorvi Unit 1
ENG_C7_950,7,English,The Day the River Spoke,Vocabulary,Medium,MCQ,In the story; the word 'mimicking' means:, Singing,  Copying or imitating,  Hiding,  Flying,b,Jahnavi would often imitate the sounds she heard near the river,Poorvi Unit 1
ENG_C7_951,7,English,Rani Abbakka,History,Medium,MCQ,Rani Abbakka was the courageous queen of:, Goa,  Ullal,  Mangalore,  Kochi,b,She is celebrated for her resistance against Portuguese naval power,Poorvi Unit 5
ENG_C7_952,7,English,My Dear Soldiers,Imagery,Medium,MCQ,The poet compares soldiers to 'yogis' to emphasize their:, Magic,  Discipline and focus,  Silence,  Dress,b,Patrolling lonely borders requires intense mental and physical endurance,Poorvi Unit 5
ENG_C7_953,7,English,The Tunnel,Plot,Hard,MCQ,What sound convinced Sunder Singh that a leopard was in the tunnel?, A roar,  A rhythmic sawing sound,  Footsteps,  A whistle,b,The text describes the leopard's breathing as a sawing sound,Poorvi Unit 4
ENG_C7_955,7,English,An Alien Hand,Setting,Medium,MCQ,Tilloo lived with his parents on which planet?, Earth,  Mars,  Venus,  Jupiter,b,The story is set in an underground colony on the planet Mars,An Alien Hand Unit 10
ENG_C7_956,7,English,Golu Grows a Nose,Fable,Medium,MCQ,Golu asked his aunt the Ostrich: 'Why don't you ever _____?', Eat grass,  Fly like other birds,  Sing,  Drink water,b,Golu's curiosity about animal differences drives the narrative,An Alien Hand Unit 3
ENG_C7_957,7,English,Three Questions,Theme,Medium,MCQ,The king believed that three answers would ensure he:, Became rich,  Never failed,  Won every war,  Found a treasure,b,The king sought perfect wisdom to be an ideal ruler,Honeycomb Unit 1
ENG_C7_958,7,English,A Gift of Chappals,Plot,Easy,MCQ,To whom did the children give the chappals?, The master,  The beggar,  Ravi,  Lalli,b,The children felt pity for the beggar's blistered feet,Honeycomb Unit 2
ENG_C7_959,7,English,Rani Abbakka,Civics,Medium,MCQ,What does the word 'sovereign' mean in the chapter?, Rich,  Independent and free,  Large,  Mean,b,Abbakka declared Ullal was free and would not pay tribute to foreign powers,Poorvi Unit 5
ENG_C7_960,7,English,The Rebel,Poetry,Easy,MCQ,When everyone has short hair; the rebel lets his hair grow:, Short,  Long,  Curly,  Blue,b,The poem describes a character who always does the opposite of others,Honeycomb Poem 2
ENG_C7_961,7,English,Three Days to See,Literary Device,Hard,MCQ,Helen Keller described the beauty of the world through her sense of:, Sight,  Touch,  Sound,  Smell,b,She felt the 'vibrations' and 'textures' of nature through her fingers,Poorvi Unit 1
ENG_C7_962,7,English,Say the Right Thing,Ethics,Medium,MCQ,Effective communication involves being:, Loud,  Fast,  Honest and polite,  Very quiet,c,The chapter teaches the importance of choosing kind and truthful words,Poorvi Unit 2
ENG_C7_963,7,English,The Day the River Spoke,Character,Medium,MCQ,Who was Jahnavi's confidant in the story?, Her teacher,  The River,  Her brother,  A neighbor,b,She shared her innermost dreams about school with the river,Poorvi Unit 1
ENG_C7_964,7,English,Bringing Up Kari,Character,Medium,MCQ,Kari the elephant was compared most to a:, Trained soldier,  Human baby,  Wild beast,  Helpful giant,b,Kari's playful and naughty behavior was very similar to a toddler's,An Alien Hand Unit 2
ENG_C7_965,7,English,An Alien Hand,Plot,Hard,MCQ,How did Tilloo enter the forbidden passage?, Found a key,  Used father security card,  Broke the lock,  A hole,b,Tilloo took the card while his father was sleeping to explore the passage,An Alien Hand Unit 10
ENG_C7_966,7,English,A Funny Man,Wit,Easy,MCQ,How did the funny man go home at the end of the poem?, By running,  By hopping on his head,  On a bicycle,  Walking,b,The absurd imagery adds to the humor of the poem,Poorvi Unit 2
ENG_C7_967,7,English,Try Again,Inspiration,Easy,MCQ,If you do not win at first; the poem says you should:, Give up,  Try again,  Feel ashamed,  Sleep,b,Persistence is shown as the path to eventual victory,Poorvi Unit 1
ENG_C7_968,7,English,Three Questions,Ethics,Medium,MCQ,The hermit says the most important time is:, Tomorrow,  Now,  Yesterday,  Future,b,Only the present moment is within our power to act,Honeycomb Unit 1
ENG_C7_969,7,English,The Tiny Teacher,Life Cycle,Medium,MCQ,What are the young ones of ants called?, Cubs,  Grubs,  Larva,  Puppies,b,Grubs are the larvae that eventually become cocoons and then ants,An Alien Hand Unit 1
ENG_C7_970,7,English,Rani Abbakka,Vocabulary,Medium,MCQ,The word 'dauntless' used for Abbakka means:, Afraid,  Brave and fearless,  Very old,  Weak,b,It describes the queen's courage in the face of Portuguese threats,Poorvi Unit 5
MATH_C7_971,7,Mathematics,Comparing Quantities,Ratios,Medium,MCQ,Find the ratio of 15 kg to 210 g., 500:7,  7:500,  15:210,  50:7,a,Convert kg to g ($15000 g$); then simplify the ratio $15000:210$ to $500:7$,NCERT Ch 7
MATH_C7_972,7,Mathematics,Comparing Quantities,Interest,Hard,MCQ,Find the Simple Interest on ₹5000 for 2 years at 10% per annum.,₹500 ,"₹1,000 ",₹200 ,₹100 ,b,Using $I = (P \times R \times T) / 100$: $(5000 \times 10 \times 2) / 100 = 1000$,NCERT Ch 7
MATH_C7_973,7,Mathematics,Rational Numbers,Standard Form,Medium,MCQ,What is the standard form of the rational number -18/45?, -2/5,  -3/5,  2/5,  -6/15,a,Divide both numerator and denominator by their HCF (9) to get -2/5,NCERT Ch 8
MATH_C7_974,7,Mathematics,Rational Numbers,Operations,Medium,MCQ,Find the sum of -5/9 and 2/9., -7/9,  -3/9,  3/9,  -1/3,d,The sum is -3/9 which simplifies to -1/3,NCERT Ch 8
MATH_C7_975,7,Mathematics,Perimeter and Area,Circle,Hard,MCQ,The area of a circle with diameter 14 cm is:, 44 sq cm,  154 sq cm,  616 sq cm,  88 sq cm,b,Radius is 7 cm; Area = $\pi r^2 = 22/7 \times 7 \times 7 = 154$ sq cm,NCERT Ch 9
MATH_C7_976,7,Mathematics,Algebraic Expressions,Simplification,Medium,MCQ,Simplify the expression: $12m^2 - 9m + 5m - 4m^2$, $8m^2 - 4m$,  $16m^2 - 14m$,  $8m^2 + 4m$,  $4m^2 - 8m$,a,Combine like terms: $(12-4)m^2 + (-9+5)m = 8m^2 - 4m$,NCERT Ch 10
MATH_C7_977,7,Mathematics,Exponents and Powers,Laws,Hard,MCQ,The value of $2^3 \times 3^2$ is:,36,72,48,12,b,Calculation: $8 \times 9 = 72$,NCERT Ch 11
MATH_C7_978,7,Mathematics,Symmetry,Rotational,Medium,MCQ,What is the order of rotational symmetry for a square?,1,2,3,4,d,A square looks the same after every 90 degree turn; appearing 4 times in a full circle,NCERT Ch 12
MATH_C7_979,7,Mathematics,Visualising Solid Shapes,Nets,Easy,MCQ,A net that can be folded to form a cylinder consists of:, Two circles and one rectangle,  Three circles,  One circle and two squares,  Six squares,a,The curved surface of a cylinder opens into a rectangle while the ends are circles,NCERT Ch 13
MATH_C7_980,7,Mathematics,Operations with Integers,Signs,Medium,MCQ,What is the value of $(-1) \times (-1) \times (-1) \times (-1) \times (-1)$?,1,-1,0,5,b,An odd number of negative factors results in a negative product,NCERT Ch 1
MATH_C7_981,7,Mathematics,A Peek Beyond the Point,Decimals,Medium,MCQ,Convert the fraction 7/8 into a decimal.,0.875,0.78,0.125,0.7,a,Dividing 7 by 8 results in 0.875,Ganita Prakash Ch 3
MATH_C7_982,7,Mathematics,Finding the Unknown,Equations,Medium,MCQ,If $x/5 + 3 = 7$ find the value of $x$.,20,2,50,10,a,Subtract 3 ($x/5 = 4$) then multiply by 5 ($x = 20$),Ganita Prakash II Ch 7
MATH_C7_983,7,Mathematics,Geometric Twins,Triangles,Medium,MCQ,An isosceles triangle has two angles of 70 degrees each. Find the third angle.,70,40,110,90,b,Sum is 180; so $180 - (70+70) = 40$ degrees,Ganita Prakash II Ch 1
MATH_C7_984,7,Mathematics,Connecting the Dots,Arithmetic Mean,Easy,MCQ,The mean of 8; 12; 10; and 10 is:,8,10,12,40,b,Total sum is 40 and dividing by 4 gives 10,Ganita Prakash Ch 13
MATH_C7_985,7,Mathematics,Number Play,Divisibility,Hard,MCQ,A number is divisible by 3 if the sum of its digits is divisible by:,2,3,9,5,b,The rule for 3 requires the sum of digits to be a multiple of 3,Ganita Prakash Ch 6
SCI_C7_971,7,Science,Respiration in Organisms,Physiology,Medium,MCQ,Which of the following occurs during exhalation?, Ribs move up,  Diaphragm moves down,  Ribs move down and inwards,  Lungs expand,c,Exhalation involves the contraction of the chest cavity to push air out,NCERT Ch 6
SCI_C7_972,7,Science,Respiration in Organisms,Cellular,Easy,MCQ,The process of breakdown of food in the cell with the use of oxygen is:, Anaerobic respiration,  Aerobic respiration,  Fermentation,  Digestion,b,Aerobic respiration uses oxygen to release energy from glucose,NCERT Ch 6
SCI_C7_973,7,Science,Respiration in Organisms,Biology,Medium,MCQ,In cockroaches; air enters the body through tiny openings called:, Gills,  Spiracles,  Lungs,  Stomata,b,Spiracles are the external openings of the tracheal system in insects,NCERT Ch 6
SCI_C7_974,7,Science,Transportation in Animals,Biology,Medium,MCQ,The fluid part of the blood is called:, RBC,  WBC,  Platelets,  Plasma,d,Plasma is the straw-colored liquid that carries blood cells and nutrients,NCERT Ch 7
SCI_C7_975,7,Science,Transportation in Animals,Anatomy,Hard,MCQ,The rhythmic contraction and expansion of the heart is known as:, Pulse,  Heartbeat,  Blood pressure,  Circulation,b,A heartbeat consists of one complete contraction and relaxation of the heart chambers,NCERT Ch 7
SCI_C7_976,7,Science,Reproduction in Plants,Botany,Easy,MCQ,The male reproductive part of a flower is the:, Pistil,  Stamen,  Petal,  Sepal,b,The stamen consists of the anther and filament which produce pollen,NCERT Ch 8
SCI_C7_977,7,Science,Reproduction in Plants,Botany,Medium,MCQ,Seed dispersal in 'Xanthium' occurs through:, Wind,  Water,  Animals,  Explosion,c,Xanthium seeds have hooks that attach to the fur of passing animals,NCERT Ch 8
SCI_C7_978,7,Science,Measurement of Time and Motion,Physics,Medium,MCQ,If the distance-time graph is a curved line; the motion is:, Uniform,  Non-uniform,  Stationary,  Circular,b,Non-uniform motion shows a varying speed over time resulting in a curve,Curiosity Ch 8
SCI_C7_979,7,Science,Electric Current,Safety,Easy,MCQ,An MCB stands for:, Mini Circuit Board,  Miniature Circuit Breaker,  Main Current Box,  Motor Control Base,b,An MCB automatically switches off the circuit when the current exceeds the safety limit,NCERT Ch 10
SCI_C7_980,7,Science,Light,Optics,Medium,MCQ,A spherical mirror with a reflecting surface curved inwards is a:, Convex mirror,  Concave mirror,  Plane mirror,  Lens,b,Concave mirrors converge light and can form real images,Curiosity Ch 11
SCI_C7_981,7,Science,Exploring Substances,Indicators,Medium,MCQ,Phenolphthalein turns which color in a basic solution?, Colorless,  Pink,  Yellow,  Blue,b,Phenolphthalein is a synthetic indicator used for titration and pH testing,Curiosity Ch 2
SCI_C7_982,7,Science,Changes Around Us,Chemical,Easy,MCQ,Which of the following is a sign of a chemical change?, Formation of a gas,  Change in state,  Slicing fruit,  Mixing sand and water,a,Gas production indicates a new substance is being formed chemically,Curiosity Ch 5
SCI_C7_983,7,Science,Heat Transfer in Nature,Physics,Hard,MCQ,The transfer of heat in a vacuum can only occur through:, Conduction,  Convection,  Radiation,  Insulation,c,Radiation uses electromagnetic waves and does not require matter,Curiosity Ch 7
SCI_C7_984,7,Science,Life Processes in Plants,Botany,Medium,MCQ,Which part of the plant is responsible for transpiration?, Roots,  Stems,  Leaves,  Flowers,c,Water vapor is lost through the stomata on the surface of leaves,Curiosity Ch 10
SCI_C7_985,7,Science,Adolescence,Growth,Easy,MCQ,The sudden increase in height during puberty is caused by the growth of:, Fingers,  Long bones of arms and legs,  Hair,  Teeth,b,Bone elongation is a primary physical change during the adolescent growth spurt,Curiosity Ch 6
SST_C7_971,7,Social Science,Inside Our Earth,Geology,Easy,MCQ,The thinnest layer of the Earth is the:, Mantle,  Core,  Crust,  Lithosphere,c,The crust ranges from only 5 km to 35 km in thickness,NCERT Ch 2
SST_C7_972,7,Social Science,Inside Our Earth,Composition,Medium,MCQ,The oceanic crust mainly consists of silica and:, Alumina,  Magnesium,  Iron,  Nickel,b,The oceanic crust is often called 'Sima' (Silica and Magnesium),NCERT Ch 2
SST_C7_973,7,Social Science,Inside Our Earth,Rocks,Medium,MCQ,Rocks formed by the cooling of molten magma are:, Sedimentary,  Metamorphic,  Igneous,  Fossil rocks,c,Igneous rocks (primary rocks) are the first to form from magma,NCERT Ch 2
SST_C7_974,7,Social Science,Air,Atmosphere,Hard,MCQ,Which gas in the atmosphere protects us from harmful UV rays?, Carbon dioxide,  Nitrogen,  Ozone,  Argon,c,Ozone ($O_3$) is located in the stratosphere and filters ultraviolet radiation,NCERT Ch 4
SST_C7_975,7,Social Science,Air,Weather,Medium,MCQ,Which of the following is an element of weather?, Population,  Humidity,  Literacy rate,  Road width,b,Humidity; temperature; and pressure are the physical variables of weather,NCERT Ch 4
SST_C7_976,7,Social Science,On Equality,Civics,Easy,MCQ,The Indian Constitution recognizes every person as:, Superior,  Inferior,  Equal,  Different,c,Equality before the law is a fundamental right in India,NCERT Ch 1
SST_C7_977,7,Social Science,How the State Government Works,Civics,Medium,MCQ,A political party whose MLAs have won more than half the number of constituencies is in a:, Minority,  Majority,  Coalition,  Opposition,b,The majority party has the right to form the government,NCERT Ch 3
SST_C7_978,7,Social Science,Markets Around Us,Economics,Easy,MCQ,A market where goods are sold on a specific day of the week is a:, Shopping mall,  Neighborhood shop,  Weekly market,  Wholesale market,c,Weekly markets do not have permanent buildings and offer lower prices,NCERT Ch 7
SST_C7_979,7,Social Science,Rise of Empires,History,Medium,MCQ,The first empire to unify a large part of India was the:, Gupta,  Mughal,  Mauryan,  Chola,c,Chandragupta Maurya founded the empire around 321 BCE,Exploring Society Ch 5
SST_C7_980,7,Social Science,Geographical Diversity of India,Plateaus,Medium,MCQ,The Deccan Plateau is located in which part of India?, North,  South,  East,  West,b,The Deccan is a large volcanic plateau covering much of southern India,Exploring Society Ch 1
SST_C7_981,7,Social Science,Understanding the Weather,Instruments,Medium,MCQ,An Anemometer is used to measure:, Rainfall,  Wind speed,  Air pressure,  Temperature,b,Meteorologists use anemometers to track the velocity of wind,Exploring Society Ch 2
SST_C7_982,7,Social Science,The Age of Reorganisation,History,Hard,MCQ,Which dynasty took over the Magadha region after the Mauryas?, Guptas,  Shungas,  Kushanas,  Satavahanas,b,The Shungas established their rule in the north after the Mauryan decline,Exploring Society Ch 6
SST_C7_983,7,Social Science,The Constitution of India,Governance,Medium,MCQ,Who is known as the 'Father of the Indian Constitution'?, Gandhi,  Nehru,  Dr. B.R. Ambedkar,  Sardar Patel,c,He led the Drafting Committee and finalized the constitutional framework,Exploring Society Ch 10
SST_C7_984,7,Social Science,From Barter to Money,Economics,Medium,MCQ,Which metal was used to make the earliest punch-marked coins in India?, Gold,  Silver,  Copper,  Bronze,b,Silver was the primary material for the first standardized metallic currency,Exploring Society Ch 11
SST_C7_985,7,Social Science,The Story of Indian Farming,History,Hard,MCQ,Surapala's Vrikshayurveda deals with the science of:, War,  Plants and horticulture,  Stars,  Animals,b,This ancient text provides methods for healthy plant growth and seed care,Exploring Society Ch 1
ENG_C7_971,7,English,Gopal and the Hilsa Fish,Comprehension,Medium,MCQ,Why was the King tired of hearing about the Hilsa fish?, He did not like fish,  Everyone in the kingdom was only talking about it,  It was too expensive,  He was allergic to it,b,The season of Hilsa fish dominated every conversation; frustrating the King,NCERT Ch 3
ENG_C7_972,7,English,Gopal and the Hilsa Fish,Plot,Easy,MCQ,What challenge did the King give to Gopal?, To catch the biggest fish,  To buy a Hilsa and bring it to the palace without anyone asking about it,  To cook a fish,  To write a poem,b,Gopal had to use his wit to distract people from the fish he carried,NCERT Ch 3
ENG_C7_973,7,English,The Shed (Poem),Inference,Medium,MCQ,What does the speaker's brother say is hidden under the floorboards in the shed?, A treasure,  A ghost,  A dragon,  A spy,b,The brother tells scary stories to keep the speaker away from the shed,NCERT Poem 3
ENG_C7_974,7,English,The Desert,Comprehension,Easy,MCQ,A desert is generally described as a place that is:, Full of water,  Dry, hot, and without shelter,b,Deserts are arid regions with minimal rainfall and vegetation,An Alien Hand Ch 3
ENG_C7_975,7,English,The Desert,Biology in Lit,Medium,MCQ,How does a camel adapt to the desert heat?, It drinks water every hour,  It sweats very little and can withstand high body temperatures,  It grows thick fur,  It hides in caves all day,b,Camels are designed to retain moisture for long periods in harsh climates,An Alien Hand Ch 3
ENG_C7_976,7,English,The Day the River Spoke,Vocabulary,Medium,MCQ,In the story; what does the word 'verge' mean in the phrase 'on the verge of'?, Very far,  At the edge or point where something happens,  Inside a room,  Behind a mountain,b,Jahnavi was very close to making her decision about school,Poorvi Unit 1
ENG_C7_977,7,English,Try Again,Poetry,Easy,MCQ,What is the main moral of the poem 'Try Again'?, Give up after one failure,  Persistence leads to success,  Luck is everything,  Do not take risks,b,The poem encourages students to keep attempting their tasks,Poorvi Unit 1
ENG_C7_978,7,English,A Funny Man,Wit,Easy,MCQ,In the poem; where did the funny man wear his shoe?, On his foot,  On his hand,  On his head,  On his shoulder,c,The absurdity of his dressing is the source of humor in the poem,Poorvi Unit 2
ENG_C7_979,7,English,Rani Abbakka,Character,Medium,MCQ,Rani Abbakka ruled the coastal kingdom of:, Goa,  Ullal,  Mangalore,  Kochi,b,She is a historic warrior queen from coastal Karnataka,Poorvi Unit 5
ENG_C7_980,7,English,The Tiny Teacher,Communication,Easy,MCQ,How do ants recognize members of their own colony?, By sight,  By touching their feelers,  By the sound they make,  By their color,b,Ants use their antennae for chemical and tactile identification,An Alien Hand Unit 1
ENG_C7_981,7,English,An Alien Hand,Sci-Fi,Hard,MCQ,The Viking spacecraft sent to Mars was intended to search for:, Gold,  Signs of life,  Water,  Aliens with weapons,b,The scientific mission focused on biological analysis of Martian soil,An Alien Hand Unit 10
ENG_C7_982,7,English,Three Questions,Ethics,Medium,MCQ,According to the hermit; the most important time is:, Tomorrow,  Now,  Yesterday,  Future,b,Only the present moment is within our control to act,Honeycomb Unit 1
ENG_C7_983,7,English,My Dear Soldiers,Theme,Medium,MCQ,The poem 'My Dear Soldiers' is written by which Indian personality?, Sarojini Naidu,  A.P.J. Abdul Kalam,  Rabindranath Tagore,  Mahatma Gandhi,b,The former President wrote this as a tribute to the armed forces,Poorvi Unit 5
ENG_C7_984,7,English,Say the Right Thing,Vocabulary,Medium,MCQ,A 'Prefix' is a word part added to the _____ of a base word., Beginning,  End,  Middle,  Top,a,Prefixes change the meaning of a word when added to the front,Poorvi Unit 2
ENG_C7_985,7,English,The Tunnel,Plot,Hard,MCQ,What rhythmic sound signaled the presence of a leopard to Sunder Singh?, Footsteps,  Sawing sound,  Growling,  Hissing,b,The leopard's breathing is described as a characteristic sawing noise,Poorvi Unit 4
MATH_C7_986,7,Mathematics,A Peek Beyond the Point,Decimals,Medium,MCQ,Find the value of $0.07 \times 100$.,0.7,7,70,0.007,b,Multiplying by 100 shifts the decimal two places to the right,Ganita Prakash Ch 3
MATH_C7_987,7,Mathematics,Operations with Integers,Arithmetic,Easy,MCQ,Evaluate: $10 - (-5) + 3$.,8,12,18,2,c,Calculation: $10 + 5 + 3 = 18$,NCERT Ch 1
MATH_C7_988,7,Mathematics,Working with Fractions,Logic,Medium,MCQ,Reciprocal of a proper fraction is always a/an _____ fraction., Proper,  Improper,  Unit,  Mixed,b,Inverting a value less than 1 results in a value greater than 1,Ganita Prakash Ch 8
MATH_C7_989,7,Mathematics,Geometric Twins,Polygons,Easy,MCQ,A triangle with three sides of 5 cm each is:, Scalene,  Isosceles,  Equilateral,  Right-angled,c,All sides are equal in length,Ganita Prakash II Ch 1
MATH_C7_990,7,Mathematics,Connecting the Dots,Median,Medium,MCQ,Find the median of: 2; 5; 8; 10; 1.,8,2,5,1,c,Sorted: 1; 2; 5; 8; 10. Middle is 5,Ganita Prakash Ch 13
MATH_C7_991,7,Mathematics,Finding the Unknown,Equations,Medium,MCQ,What is the value of $m$ if $3m = -15$?,5,-5,45,-45,b,Divide by 3 to get -5,Ganita Prakash II Ch 7
MATH_C7_992,7,Mathematics,Expressions using Letter-Numbers,Terms,Medium,MCQ,What is the constant in $4k - 7$?, 4k,4,7,-7,d,The constant term includes its preceding sign,Ganita Prakash Ch 4
MATH_C7_993,7,Mathematics,Connecting the Dots,Arithmetic Mean,Medium,MCQ,The mean of the first three odd numbers is:,3,1,5,9,a,Average of 1; 3; 5 is $(1+3+5)/3 = 3$,Ganita Prakash Ch 13
MATH_C7_994,7,Mathematics,Number Play,Computational Thinking,Hard,MCQ,What is the sum of $1+3+5+...+19$?,100,190,81,200,a,The sum of the first $n$ odd numbers is $n^2$; here $n=10$,Ganita Prakash Ch 6
MATH_C7_995,7,Mathematics,A Peek Beyond the Point,Conversions,Easy,MCQ,How many mL are in 0.5 Litres?,50,500,5000,5,b,Multiply by 1000 to get 500,Ganita Prakash Ch 3
SCI_C7_986,7,Science,Earth Moon and the Sun,Astronomy,Easy,MCQ,The time taken for Earth to complete one revolution around the Sun is:, 24 hours,  1 month,  365.25 days,  12 hours,c,Revolution defines the length of one year,Curiosity Ch 12
SCI_C7_987,7,Science,Electricity: Circuits and Components,Circuit,Easy,MCQ,A device used to close or open an electric circuit is:, Bulb,  Switch,  Wire,  Cell,b,The switch controls the flow of current,Curiosity Ch 3
SCI_C7_988,7,Science,Exploring Substances,Indicators,Medium,MCQ,Turmeric turns red in base solution like:, Vinegar,  Lemon juice,  Soap solution,  Distilled water,c,Soap is alkaline and reacts with turmeric,Curiosity Ch 2
SCI_C7_989,7,Science,Heat Transfer in Nature,Physics,Easy,MCQ,Radiation is the transfer of heat by:, Contact,  Waves,  Fluid flow,  Touching,b,Thermal energy travels as electromagnetic waves,Curiosity Ch 7
SCI_C7_990,7,Science,Changes Around Us,Chemical,Medium,MCQ,Rusting of iron requires oxygen and:, Nitrogen,  Heat,  Water vapor,  Light,c,Oxidation of iron needs both air and moisture,Curiosity Ch 5
SCI_C7_991,7,Science,Life Processes in Animals,Digestion,Medium,MCQ,The largest gland in the human body is the:, Pancreas,  Liver,  Salivary gland,  Thyroid,b,The liver performs multiple metabolic and digestive functions,Curiosity Ch 9
SCI_C7_992,7,Science,Life Processes in Plants,Botany,Easy,MCQ,Chlorophyll is found in which cell organelle?, Nucleus,  Mitochondria,  Chloroplast,  Vacuole,c,Chloroplasts are the site of photosynthesis in plant cells,Curiosity Ch 10
SCI_C7_993,7,Science,Light,Optics,Hard,MCQ,The image formed by a plane mirror is always:, Real and inverted,  Virtual and upright,  Real and upright,  Inverted and virtual,b,Mirrors reflect light to create non-projectable upright images,Curiosity Ch 11
SCI_C7_994,7,Science,Measurement of Time and Motion,Physics,Easy,MCQ,Speed is calculated as:, Distance / Time,  Distance $\times$ Time,  Time / Distance,  Acceleration $\times$ Time,a,Fundamental formula for average speed,Curiosity Ch 8
SCI_C7_995,7,Science,Wastewater Story,Sanitation,Medium,MCQ,Wastewater treatment byproduct used as fuel is:, Scum,  Biogas,  Silt,  Oxygen,b,Decomposition of sludge releases methane-rich biogas,Curiosity Ch 13
SST_C7_986,7,Social Science,Climates of India,Geography,Medium,MCQ,The word 'Monsoon' is derived from 'Mausim' which means:, Rain,  Season,  Wind,  Cloud,b,Arabic word describing seasonal wind reversal,Exploring Society Ch 3
SST_C7_987,7,Social Science,Exploring Society,Civics,Easy,MCQ,The age for voting in India is:,21,18,25,16,b,Universal Adult Franchise threshold,Exploring Society Ch 10
SST_C7_988,7,Social Science,New Beginnings: Cities and States,History,Medium,MCQ,Sixteen powerful kingdoms in ancient India were called:, Mahajanapadas,  Janapadas,  Ganas,  Shrenis,a,Major political units around 600 BCE,Exploring Society Ch 4
SST_C7_989,7,Social Science,Understanding Markets,Economics,Medium,MCQ,Wholesalers sell goods in bulk to:, Consumers,  Retailers,  Farmers,  Factories,b,Bulk distributors in the market chain,Exploring Society Ch 12
SST_C7_990,7,Social Science,From Barter to Money,History,Easy,MCQ,Trade without using money is:, Digital pay,  Barter system,  Credit,  Loan,b,Direct exchange of goods,Exploring Society Ch 11
SST_C7_991,7,Social Science,Constitution of India,Rights,Hard,MCQ,Article 17 of the Constitution abolished:, Slavery,  Untouchability,  Taxes,  Monarchy,b,Social reform to ensure equality,Exploring Society Ch 10
SST_C7_992,7,Social Science,Understanding the Weather,Atmosphere,Easy,MCQ,Weather events occur mostly in the:, Troposphere,  Stratosphere,  Mesosphere,  Exosphere,a,Lowest layer with air and moisture,Exploring Society Ch 2
SST_C7_993,7,Social Science,The Rise of Empires,Strategy,Medium,MCQ,Kautilya wrote a famous book on statecraft called:, Vedas,  Arthashastra,  Puranas,  Jatakas,b,Foundational political text for Mauryas,Exploring Society Ch 5
